FYR,AMOUNT,DEPTNAME,SUBDEPTNAME,VENDORNAME
Fiscal 12/13,677.28,Public Works,Public Works-Environmental Control,VWR INTERNATIONAL
Fiscal 12/13,4391,Public Works,Public Works-Environmental Control,WASHOE COUNTY
Fiscal 12/13,3262.5,Public Works,Public Works-Facility Maintenance,A & C CO
Fiscal 12/13,1746,Public Works,Public Works-Facility Maintenance,A PLUS WINDOW CLEANING INC
Fiscal 12/13,1690.51,Public Works,Public Works-Facility Maintenance,A/C SYSTEMS SUPPLY
Fiscal 12/13,3792.12,Public Works,Public Works-Facility Maintenance,ABC FIRE AND CYLINDER SERVICE
Fiscal 12/13,650,Public Works,Public Works-Facility Maintenance,ABC LOCK & GLASS INC
Fiscal 12/13,739.4,Public Works,Public Works-Facility Maintenance,ABC SUPPLY CO INC
Fiscal 12/13,611.49,Public Works,Public Works-Facility Maintenance,ADI-HONEYWELL INTERNATIONAL
Fiscal 12/13,4473.75,Public Works,Public Works-Facility Maintenance,AHERN RENTALS
Fiscal 12/13,94.02,Public Works,Public Works-Facility Maintenance,ALL STAR RENTS
Fiscal 12/13,214.1,Public Works,Public Works-Facility Maintenance,ALLEGRA PRINT & IMAGING
Fiscal 12/13,3035,Public Works,Public Works-Facility Maintenance,"AMERICAN SIGN & CRANE SERVICE, INC"
Fiscal 12/13,1515.64,Public Works,Public Works-Facility Maintenance,ANSWERWEST.COM
Fiscal 12/13,820,Public Works,Public Works-Facility Maintenance,APPLIED MECHANICAL INC
Fiscal 12/13,307.14,Public Works,Public Works-Facility Maintenance,AQUASOL CONTROLLERS INC
Fiscal 12/13,390,Public Works,Public Works-Facility Maintenance,ARTISTIC FENCE CO INC
Fiscal 12/13,3548.93,Public Works,Public Works-Facility Maintenance,AT&T
Fiscal 12/13,167.85,Public Works,Public Works-Facility Maintenance,BACKFLOW APPARATUS & VALVE CO.
Fiscal 12/13,73.52,Public Works,Public Works-Facility Maintenance,BERGER BUILDING SUPPLY CO INC
Fiscal 12/13,108,Public Works,Public Works-Facility Maintenance,BOARD OF REGENTS
Fiscal 12/13,1260,Public Works,Public Works-Facility Maintenance,BRIGGS ELECTRIC INC
Fiscal 12/13,402,Public Works,Public Works-Facility Maintenance,BUILDING CONTROL SERVICES INC
Fiscal 12/13,3556.74,Public Works,Public Works-Facility Maintenance,BURGARELLO ALARM INC
Fiscal 12/13,3971.64,Public Works,Public Works-Facility Maintenance,CAPITAL GLASS INC
Fiscal 12/13,905,Public Works,Public Works-Facility Maintenance,CAPITOL BUILDERS HARDWARE 
Fiscal 12/13,256.85,Public Works,Public Works-Facility Maintenance,CHARTER COMMUNICATIONS
Fiscal 12/13,1380,Public Works,Public Works-Facility Maintenance,COMMERCIAL RESTROOM SOLUTIONS LLC
Fiscal 12/13,86,Public Works,Public Works-Facility Maintenance,CONCENTRA MEDICAL CENTER
Fiscal 12/13,540,Public Works,Public Works-Facility Maintenance,CONTRACT FLOORING & INTERIOR SERVICES INC
Fiscal 12/13,44,Public Works,Public Works-Facility Maintenance,CROFT-BECK FLOORS INC
Fiscal 12/13,2846.45,Public Works,Public Works-Facility Maintenance,CUSTOM GLASS DIST INC
Fiscal 12/13,185.12,Public Works,Public Works-Facility Maintenance,D & D PLUMBING INC
Fiscal 12/13,1293.15,Public Works,Public Works-Facility Maintenance,D & D ROOFING
Fiscal 12/13,142.5,Public Works,Public Works-Facility Maintenance,D&D OVERHEAD DOOR
Fiscal 12/13,524.54,Public Works,Public Works-Facility Maintenance,DELTA FIRE SYSTEMS INC
Fiscal 12/13,3232.12,Public Works,Public Works-Facility Maintenance,DESERT FIRE PROTECTION
Fiscal 12/13,1102.62,Public Works,Public Works-Facility Maintenance,DESERT GLASS
Fiscal 12/13,10373.9,Public Works,Public Works-Facility Maintenance,DIVERSIFIED SYSTEMS INTL
Fiscal 12/13,4511,Public Works,Public Works-Facility Maintenance,FAAD JANITORIAL INC
Fiscal 12/13,1486.29,Public Works,Public Works-Facility Maintenance,FASTENAL INDUSTRIAL & CONSTRUC
Fiscal 12/13,1496.98,Public Works,Public Works-Facility Maintenance,FERGUSON ENTERPRISES INC
Fiscal 12/13,3365.21,Public Works,Public Works-Facility Maintenance,FERRELLGAS
Fiscal 12/13,1978.8,Public Works,Public Works-Facility Maintenance,FIRE EXTINGUISHER SERVICE CENTER INC
Fiscal 12/13,3859.9,Public Works,Public Works-Facility Maintenance,FLYERS ENERGY LLC
Fiscal 12/13,1110,Public Works,Public Works-Facility Maintenance,"GARY ROMERO, INC"
Fiscal 12/13,56295.15,Public Works,Public Works-Facility Maintenance,GRAINGER
Fiscal 12/13,51.84,Public Works,Public Works-Facility Maintenance,GROVE MADSEN INDUSTRIES
Fiscal 12/13,170.25,Public Works,Public Works-Facility Maintenance,HIGH SIERRA BUILDING SERVICES
Fiscal 12/13,9753.96,Public Works,Public Works-Facility Maintenance,INTERNATIONAL CHEMTEX CORPORATION
Fiscal 12/13,165254,Public Works,Public Works-Facility Maintenance,J & L
Fiscal 12/13,2339.38,Public Works,Public Works-Facility Maintenance,JET PLUMBING & DRAIN SERVICES
Fiscal 12/13,150,Public Works,Public Works-Facility Maintenance,KEYSTONE MASONRY
Fiscal 12/13,13644.78,Public Works,Public Works-Facility Maintenance,KOCH ELEVATOR
Fiscal 12/13,752.87,Public Works,Public Works-Facility Maintenance,LEE JOSEPH INC
Fiscal 12/13,20.28,Public Works,Public Works-Facility Maintenance,NAPA AUTO & TRUCK PARTS
Fiscal 12/13,632.5,Public Works,Public Works-Facility Maintenance,NEVADA ENERGY SYSTEMS INC
Fiscal 12/13,99,Public Works,Public Works-Facility Maintenance,NEVADA STATE FIRE MARSHAL
Fiscal 12/13,535.12,Public Works,Public Works-Facility Maintenance,NORTH AMERICAN EMBROIDERY
Fiscal 12/13,125,Public Works,Public Works-Facility Maintenance,NORTHERN NEVADA INTERNATIONAL ASSOCIATION
Fiscal 12/13,164.39,Public Works,Public Works-Facility Maintenance,OFFICEMAX
Fiscal 12/13,6816,Public Works,Public Works-Facility Maintenance,OVERHEAD DOOR CO OF SIERRA
Fiscal 12/13,105.04,Public Works,Public Works-Facility Maintenance,PRAXAIR DISTRIBUTION INC
Fiscal 12/13,8300,Public Works,Public Works-Facility Maintenance,PROGRESSIVE PEST MANAGEMENT
Fiscal 12/13,119486.5,Public Works,Public Works-Facility Maintenance,QUAL-ECON USA INC
Fiscal 12/13,0,Public Works,Public Works-Facility Maintenance,"R&E FASTENERS, INC."
Fiscal 12/13,1526.16,Public Works,Public Works-Facility Maintenance,RED WING SHOE STORE
Fiscal 12/13,167.57,Public Works,Public Works-Facility Maintenance,REFRIGERATION SUPPLIES DISTRIBUTOR
Fiscal 12/13,235.2,Public Works,Public Works-Facility Maintenance,RFI SECURITY INC
Fiscal 12/13,17.63,Public Works,Public Works-Facility Maintenance,SAFETY ON SITE
Fiscal 12/13,29180.67,Public Works,Public Works-Facility Maintenance,SCHINDLER ELEVATOR CORP
Fiscal 12/13,7600,Public Works,Public Works-Facility Maintenance,SEASONS BUILDING SOLUTIONS INC
Fiscal 12/13,21.95,Public Works,Public Works-Facility Maintenance,SHERWIN WILLIAMS CO
Fiscal 12/13,40,Public Works,Public Works-Facility Maintenance,SIDS ALIGNMENT & BRAKE
Fiscal 12/13,643.5,Public Works,Public Works-Facility Maintenance,SIERRA SAGE SECURITY
Fiscal 12/13,528.25,Public Works,Public Works-Facility Maintenance,SIERRA WELDING SUPPLY
Fiscal 12/13,1560.07,Public Works,Public Works-Facility Maintenance,SIERRA WINDOW FASHIONS & TINTING
Fiscal 12/13,13124.96,Public Works,Public Works-Facility Maintenance,"STANLEY CONVERGENT SECURITY SOLUTIONS, INC."
Fiscal 12/13,85,Public Works,Public Works-Facility Maintenance,TESTWAVE LLC
Fiscal 12/13,150,Public Works,Public Works-Facility Maintenance,THOLL FENCE INC
Fiscal 12/13,14075.34,Public Works,Public Works-Facility Maintenance,THYSSENKRUPP ELEVATOR
Fiscal 12/13,650,Public Works,Public Works-Facility Maintenance,TOBEY-WADE CONSULTING
Fiscal 12/13,95.9,Public Works,Public Works-Facility Maintenance,UNITED PARCEL SERVICE
Fiscal 12/13,959,Public Works,Public Works-Facility Maintenance,WASHOE COUNTY HEALTH DISTRICT
Fiscal 12/13,343.39,Public Works,Public Works-Facility Maintenance,WEDCO INC
Fiscal 12/13,928.06,Public Works,Public Works-Facility Maintenance,WESTERN NEVADA SUPPLY
Fiscal 12/13,170,Public Works,Public Works-Facility Maintenance,WHITCO INC
Fiscal 12/13,75,Public Works,Public Works-Facility Maintenance,WISE CONSULTING & TRAINING
Fiscal 12/13,1219.5,Public Works,Public Works-Facility Maintenance,WM LAMPTRACKER INC
Fiscal 12/13,6306,Public Works,Public Works-Facility Maintenance,YESCO
Fiscal 12/13,5706.94,Public Works,Public Works-Fleet Management,3T EQUIPMENT CO
Fiscal 12/13,20548.12,Public Works,Public Works-Fleet Management,49ER COMMUNICATIONS
Fiscal 12/13,210,Public Works,Public Works-Fleet Management,A & A TOWING INC
Fiscal 12/13,815.84,Public Works,Public Works-Fleet Management,A 1 RADIATOR REPAIR INC
Fiscal 12/13,257.91,Public Works,Public Works-Fleet Management,A PROPER FIT
Fiscal 12/13,95714.44,Public Works,Public Works-Fleet Management,ADVANCED REFINING CONCEPTS LLC
Fiscal 12/13,120,Public Works,Public Works-Fleet Management,ALL POINTS TOWING INC
Fiscal 12/13,35815.66,Public Works,Public Works-Fleet Management,ALLIED WASHOE
Fiscal 12/13,240,Public Works,Public Works-Fleet Management,ANDERSON TOWING/ROAD ONE
Fiscal 12/13,1890,Public Works,Public Works-Fleet Management,ARROW TRANSMISSIONS
Fiscal 12/13,13683.6,Public Works,Public Works-Fleet Management,ASSETWORKS INC
Fiscal 12/13,286.73,Public Works,Public Works-Fleet Management,AT&T MOBILITY
Fiscal 12/13,40,Public Works,Public Works-Fleet Management,AUTO GUARDIAN TOWING
Fiscal 12/13,3013.8,Public Works,Public Works-Fleet Management,B & T SALES AND SERVICE INC
Fiscal 12/13,129,Public Works,Public Works-Fleet Management,BALLARD BRUCE
Fiscal 12/13,95,Public Works,Public Works-Fleet Management,BATTERIES PLUS
Fiscal 12/13,200,Public Works,Public Works-Fleet Management,BIGHORN TOWING INC
Fiscal 12/13,620,Public Works,Public Works-Fleet Management,CAL-NEVADA TOWING
Fiscal 12/13,80,Public Works,Public Works-Fleet Management,CARSON CITY TOWING
Fiscal 12/13,358142.49,Public Works,Public Works-Fleet Management,CARSON DODGE CHRYSLER
Fiscal 12/13,43485.56,Public Works,Public Works-Fleet Management,CARSON VALLEY OIL CO INC
Fiscal 12/13,95225.4,Public Works,Public Works-Fleet Management,CASHMAN EQUIPMENT
Fiscal 12/13,196370.91,Public Works,Public Works-Fleet Management,CHAMPION CHEVROLET
Fiscal 12/13,18534.26,Public Works,Public Works-Fleet Management,CHESTER'S RENO HARLEY-DAVIDSON
Fiscal 12/13,129,Public Works,Public Works-Fleet Management,CONCENTRA MEDICAL CENTER
Fiscal 12/13,1581.95,Public Works,Public Works-Fleet Management,D & S TOW INC
Fiscal 12/13,3216.6,Public Works,Public Works-Fleet Management,ENFINITY RENO 1 NSW LLC
Fiscal 12/13,220,Public Works,Public Works-Fleet Management,EVERGREEN ENVIRONMENTAL SERVICES
Fiscal 12/13,1118416.86,Public Works,Public Works-Fleet Management,FLYERS ENERGY LLC
Fiscal 12/13,143,Public Works,Public Works-Fleet Management,FLYNN
Fiscal 12/13,28.49,Public Works,Public Works-Fleet Management,GRAINGER
Fiscal 12/13,2472.87,Public Works,Public Works-Fleet Management,H & E EQUIPMENT SERVICES
Fiscal 12/13,1128.8,Public Works,Public Works-Fleet Management,INTERSTATE OIL COMPANY
Fiscal 12/13,28682.14,Public Works,Public Works-Fleet Management,JONES WEST FORD
Fiscal 12/13,126,Public Works,Public Works-Fleet Management,KYTE
Fiscal 12/13,950,Public Works,Public Works-Fleet Management,L.A. PERKS PLUMBING
Fiscal 12/13,5753.97,Public Works,Public Works-Fleet Management,LIBERTY COLLISION
Fiscal 12/13,390.1,Public Works,Public Works-Fleet Management,M AND M TOW AND TRANSPORT LLC
Fiscal 12/13,734,Public Works,Public Works-Fleet Management,MAACO AUTO PAINTING AND BODYWORKS
Fiscal 12/13,974,Public Works,Public Works-Fleet Management,MILNE TOW SERVICE
Fiscal 12/13,1608,Public Works,Public Works-Fleet Management,MITCHELL1
Fiscal 12/13,7647.99,Public Works,Public Works-Fleet Management,NAPA AUTO & TRUCK PARTS
Fiscal 12/13,200,Public Works,Public Works-Fleet Management,NATIONAL TOW & ROAD SERVICE
Fiscal 12/13,25.73,Public Works,Public Works-Fleet Management,"NC AUTO PARTS, LLC"
Fiscal 12/13,11.4,Public Works,Public Works-Fleet Management,NEVADA POWER PRODUCTS INC
Fiscal 12/13,525,Public Works,Public Works-Fleet Management,"NEVADA TOWING, INC"
Fiscal 12/13,17786.19,Public Works,Public Works-Fleet Management,NV ENERGY
Fiscal 12/13,217.55,Public Works,Public Works-Fleet Management,OFFICEMAX
Fiscal 12/13,381.22,Public Works,Public Works-Fleet Management,OWEN EQUIPMENT COMPANY
Fiscal 12/13,6912,Public Works,Public Works-Fleet Management,PEABODY & ASSOCIATES INC
Fiscal 12/13,255,Public Works,Public Works-Fleet Management,PEDRICK
Fiscal 12/13,205.9,Public Works,Public Works-Fleet Management,PETTY CASH-CORP YARD
Fiscal 12/13,4466.57,Public Works,Public Works-Fleet Management,PURCELL TIRE COMPANY
Fiscal 12/13,3278.48,Public Works,Public Works-Fleet Management,"R&E FASTENERS, INC."
Fiscal 12/13,314.48,Public Works,Public Works-Fleet Management,RED WING SHOE STORE
Fiscal 12/13,119.35,Public Works,Public Works-Fleet Management,RENNER EQUIPMENT COMPANY
Fiscal 12/13,4502.9,Public Works,Public Works-Fleet Management,RENO BUICK GMC CADILLAC
Fiscal 12/13,1535.62,Public Works,Public Works-Fleet Management,"RENO DODGE SALES, INC."
Fiscal 12/13,113.5,Public Works,Public Works-Fleet Management,RENO DRAIN & OIL SERVICE
Fiscal 12/13,3114.88,Public Works,Public Works-Fleet Management,"RENO HYDRAULIC AND REBUILD, INC."
Fiscal 12/13,2192.71,Public Works,Public Works-Fleet Management,RENO SCION
Fiscal 12/13,2878,Public Works,Public Works-Fleet Management,RUBBERTRAX INC
Fiscal 12/13,70.94,Public Works,Public Works-Fleet Management,SAFETY ON SITE
Fiscal 12/13,3816,Public Works,Public Works-Fleet Management,SAFETY-KLEEN CORP
Fiscal 12/13,11.13,Public Works,Public Works-Fleet Management,SANDY'S ELECTRONIC PARTS
Fiscal 12/13,2682.75,Public Works,Public Works-Fleet Management,SEFAC INC
Fiscal 12/13,117167.6,Public Works,Public Works-Fleet Management,SIERRA BMW MOTORCYCLE
Fiscal 12/13,134.58,Public Works,Public Works-Fleet Management,SIERRA CAR CAR @ VILLAGE
Fiscal 12/13,4027.13,Public Works,Public Works-Fleet Management,SIERRA ELECTRONICS
Fiscal 12/13,779.29,Public Works,Public Works-Fleet Management,SIERRA WELDING SUPPLY
Fiscal 12/13,12082.6,Public Works,Public Works-Fleet Management,SILVER STATE INTERNATIONAL INC.
Fiscal 12/13,200,Public Works,Public Works-Fleet Management,SILVER STATE TOWING OF NORTHERN NEVADA
Fiscal 12/13,454.36,Public Works,Public Works-Fleet Management,"SMITH POWER PRODUCTS, INC."
Fiscal 12/13,169.99,Public Works,Public Works-Fleet Management,SPORTSMAN'S WAREHOUSE
Fiscal 12/13,12259.65,Public Works,Public Works-Fleet Management,SPRAY CRAFT AUTO PAINTING
Fiscal 12/13,3919.29,Public Works,Public Works-Fleet Management,SUMMIT PARTNERS LLC
Fiscal 12/13,28.92,Public Works,Public Works-Fleet Management,SUPERIOR HYDRAULIC & FABRICATION
Fiscal 12/13,825.14,Public Works,Public Works-Fleet Management,TECH DIST & TIRE SUPPLY
Fiscal 12/13,494.7,Public Works,Public Works-Fleet Management,TENNANT COMPANY
Fiscal 12/13,5332.61,Public Works,Public Works-Fleet Management,TEREX UTILITIES WEST
Fiscal 12/13,356674.44,Public Works,Public Works-Fleet Management,"THOMAS PETROLEUM, LLC"
Fiscal 12/13,2990.69,Public Works,Public Works-Fleet Management,TMWA
Fiscal 12/13,2043.8,Public Works,Public Works-Fleet Management,TRANS CRAFT
Fiscal 12/13,2416,Public Works,Public Works-Fleet Management,TRIMLINE OF RENO INC
Fiscal 12/13,361.5,Public Works,Public Works-Fleet Management,TRUCKEE MEADOWS WATER FILTER
Fiscal 12/13,183,Public Works,Public Works-Fleet Management,TRUCKEE MEADOWS WATER SYSTEMS INC
Fiscal 12/13,116.34,Public Works,Public Works-Fleet Management,UNITED PARCEL SERVICE
Fiscal 12/13,759,Public Works,Public Works-Fleet Management,WASHOE COUNTY HEALTH DISTRICT
Fiscal 12/13,2175,Public Works,Public Works-Fleet Management,WATERS VACUUM TRUCK SERVICE
Fiscal 12/13,3311.92,Public Works,Public Works-Fleet Management,WATTCO EQUIPMENT
Fiscal 12/13,250,Public Works,Public Works-Fleet Management,WORK WORLD
Fiscal 12/13,14300.75,Public Works,Public Works-Non-Departmental,24 HOUR POSTER.COM
Fiscal 12/13,10589.41,Public Works,Public Works-Non-Departmental,ABC LOCK & GLASS INC
Fiscal 12/13,30891.3,Public Works,Public Works-Non-Departmental,ADVANCE INSTALLATIONS INC
Fiscal 12/13,1549.5,Public Works,Public Works-Non-Departmental,ADVANCED OVERHEAD GARAGE DOOR CO
Fiscal 12/13,775.1,Public Works,Public Works-Non-Departmental,ALL STAR RENTS
Fiscal 12/13,18232,Public Works,Public Works-Non-Departmental,ANCHOR CONCRETE
Fiscal 12/13,7407,Public Works,Public Works-Non-Departmental,APPLIED MECHANICAL INC
Fiscal 12/13,8994.5,Public Works,Public Works-Non-Departmental,ARTISTIC FENCE CO INC
Fiscal 12/13,24650,Public Works,Public Works-Non-Departmental,BENCHMARK INC
Fiscal 12/13,85997.5,Public Works,Public Works-Non-Departmental,BISON CONSTRUCTION
Fiscal 12/13,3100,Public Works,Public Works-Non-Departmental,BREKKE
Fiscal 12/13,10428.14,Public Works,Public Works-Non-Departmental,BRIGGS ELECTRIC INC
Fiscal 12/13,3389.26,Public Works,Public Works-Non-Departmental,BROWN MILBERY INC
Fiscal 12/13,23815,Public Works,Public Works-Non-Departmental,BUILDING CONTROL SERVICES INC
Fiscal 12/13,7690,Public Works,Public Works-Non-Departmental,C & G ENVIRONMENTAL CONSULTING LLC
Fiscal 12/13,30981.09,Public Works,Public Works-Non-Departmental,CAMPBELL'S CARPETS OF NEVADA
Fiscal 12/13,49517.5,Public Works,Public Works-Non-Departmental,CAPITAL GLASS INC
Fiscal 12/13,639.2,Public Works,Public Works-Non-Departmental,CAPITOL PLYWOOD INC
Fiscal 12/13,459409.93,Public Works,Public Works-Non-Departmental,CAPRIATI CONSTRUCTION CORP
Fiscal 12/13,469.65,Public Works,Public Works-Non-Departmental,CASHMAN EQUIPMENT
Fiscal 12/13,4842.4,Public Works,Public Works-Non-Departmental,CELTIC ENERGY INC
Fiscal 12/13,5980,Public Works,Public Works-Non-Departmental,CENTRAL CONTROL SYSTEMS
Fiscal 12/13,11500,Public Works,Public Works-Non-Departmental,CFA INC
Fiscal 12/13,24740,Public Works,Public Works-Non-Departmental,COLOR-CRAFTERS INC
Fiscal 12/13,7244.77,Public Works,Public Works-Non-Departmental,COMMERCIAL RESTROOM SOLUTIONS LLC
Fiscal 12/13,7377,Public Works,Public Works-Non-Departmental,COMMUNICATIONS INSTALLATION SERVICES
Fiscal 12/13,661,Public Works,Public Works-Non-Departmental,CONSTRUCTION MATERIALS ENGINEERS INC
Fiscal 12/13,9567,Public Works,Public Works-Non-Departmental,CONTRACT FLOORING & INTERIOR SERVICES INC
Fiscal 12/13,10711,Public Works,Public Works-Non-Departmental,CUSTOM GLASS DIST INC
Fiscal 12/13,54756,Public Works,Public Works-Non-Departmental,D & D PLUMBING INC
Fiscal 12/13,219298.3,Public Works,Public Works-Non-Departmental,D & D ROOFING
Fiscal 12/13,15164.76,Public Works,Public Works-Non-Departmental,DELL COMPUTER CORP
Fiscal 12/13,7086.33,Public Works,Public Works-Non-Departmental,DESERT FIRE PROTECTION
Fiscal 12/13,106208.2,Public Works,Public Works-Non-Departmental,DESIGN WORKSHOP INC
Fiscal 12/13,2070,Public Works,Public Works-Non-Departmental,DISPLAYS FINE ART SERVICES
Fiscal 12/13,545279.3,Public Works,Public Works-Non-Departmental,DIVERSIFIED SYSTEMS INTL
Fiscal 12/13,8287.99,Public Works,Public Works-Non-Departmental,EVCO INTERIORS
Fiscal 12/13,5775,Public Works,Public Works-Non-Departmental,FASTSIGNS #260201
Fiscal 12/13,771.07,Public Works,Public Works-Non-Departmental,FERGUSON ENTERPRISES INC
Fiscal 12/13,17231.31,Public Works,Public Works-Non-Departmental,GANTHNER MELBY LLC
Fiscal 12/13,25890,Public Works,Public Works-Non-Departmental,"GARDEN SHOP NURSERY LANDSCAPING DIV, INC."
Fiscal 12/13,3698.96,Public Works,Public Works-Non-Departmental,GRAINGER
Fiscal 12/13,803629.83,Public Works,Public Works-Non-Departmental,GRANITE CONSTRUCTION
Fiscal 12/13,267.26,Public Works,Public Works-Non-Departmental,GRAYBAR ELECTRIC CO INC
Fiscal 12/13,19799.1,Public Works,Public Works-Non-Departmental,GREAT BASIN PAINTING AND DECORATING INC
Fiscal 12/13,10000,Public Works,Public Works-Non-Departmental,HORIZON CONSTRUCTION INC
Fiscal 12/13,675672.97,Public Works,Public Works-Non-Departmental,INTERMOUNTAIN SLURRY SEAL
Fiscal 12/13,1534,Public Works,Public Works-Non-Departmental,JBR ENVIRONMENTAL CONSULTANTS
Fiscal 12/13,2305,Public Works,Public Works-Non-Departmental,JENSEN PRECAST
Fiscal 12/13,186697.2,Public Works,Public Works-Non-Departmental,K7 CONSTRUCTION INC.
Fiscal 12/13,2990,Public Works,Public Works-Non-Departmental,KAHL COMMERCIAL INTERIORS
Fiscal 12/13,6684,Public Works,Public Works-Non-Departmental,KEYSTONE MASONRY
Fiscal 12/13,2770,Public Works,Public Works-Non-Departmental,KOCH ELEVATOR
Fiscal 12/13,4766.54,Public Works,Public Works-Non-Departmental,LCPTRACKER INC
Fiscal 12/13,190122.36,Public Works,Public Works-Non-Departmental,LUMOS AND ASSOCIATES INC
Fiscal 12/13,810,Public Works,Public Works-Non-Departmental,LUNERS INC
Fiscal 12/13,1000,Public Works,Public Works-Non-Departmental,MOLEZZO
Fiscal 12/13,5728.78,Public Works,Public Works-Non-Departmental,"NCM PAINTING, INC"
Fiscal 12/13,60.6,Public Works,Public Works-Non-Departmental,NEVADA BLUE LTD
Fiscal 12/13,5635,Public Works,Public Works-Non-Departmental,NEVADA CONTRACT CARPET INC
Fiscal 12/13,200,Public Works,Public Works-Non-Departmental,NEVADA STATE DIV OF ENVIRONMENTAL PROTECTION
Fiscal 12/13,11815.21,Public Works,Public Works-Non-Departmental,NICHOLS CONSULTING ENGINEERS
Fiscal 12/13,10254.6,Public Works,Public Works-Non-Departmental,NV ENERGY
Fiscal 12/13,874,Public Works,Public Works-Non-Departmental,OXBORROW TRUCKING INC
Fiscal 12/13,53492.22,Public Works,Public Works-Non-Departmental,PAR ELECTRICAL CONTRACTORS
Fiscal 12/13,5241.2,Public Works,Public Works-Non-Departmental,PDI SECURITY SYSTEMS
Fiscal 12/13,8.81,Public Works,Public Works-Non-Departmental,PETTY CASH-CORP YARD
Fiscal 12/13,645829.57,Public Works,Public Works-Non-Departmental,Q & D CONSTRUCTION
Fiscal 12/13,188.85,Public Works,Public Works-Non-Departmental,"R&E FASTENERS, INC."
Fiscal 12/13,11778,Public Works,Public Works-Non-Departmental,RECREATION ACCESSIBILITY CONSULTANTS LLC
Fiscal 12/13,348.06,Public Works,Public Works-Non-Departmental,REFRIGERATION SUPPLIES DISTRIBUTOR
Fiscal 12/13,131.03,Public Works,Public Works-Non-Departmental,REGIONAL TRANSPORTATION COMM
Fiscal 12/13,22805.47,Public Works,Public Works-Non-Departmental,RENO - TAHOE AIRPORT AUTHORITY
Fiscal 12/13,29949,Public Works,Public Works-Non-Departmental,RENO CONCRETE
Fiscal 12/13,13155,Public Works,Public Works-Non-Departmental,RENO SPARKS CONVENTION &
Fiscal 12/13,2998,Public Works,Public Works-Non-Departmental,RESCO
Fiscal 12/13,12230.95,Public Works,Public Works-Non-Departmental,ROBISON ENGINEERING
Fiscal 12/13,313968.05,Public Works,Public Works-Non-Departmental,SIERRA NEVADA CONSTRUCTION
Fiscal 12/13,31726.25,Public Works,Public Works-Non-Departmental,SILVER LEGACY
Fiscal 12/13,28138.99,Public Works,Public Works-Non-Departmental,SOUTHLAND MECHANICAL SERVICES
Fiscal 12/13,1104696.38,Public Works,Public Works-Non-Departmental,"SPANISH SPRINGS CONSTRUCTION, INC."
Fiscal 12/13,23085,Public Works,Public Works-Non-Departmental,"SPOT DEVICES, INC."
Fiscal 12/13,2255.28,Public Works,Public Works-Non-Departmental,THYSSENKRUPP ELEVATOR
Fiscal 12/13,2328.9,Public Works,Public Works-Non-Departmental,TMWA
Fiscal 12/13,1356,Public Works,Public Works-Non-Departmental,"TOTAL CREATIVE SOLUTIONS, LLC"
Fiscal 12/13,420,Public Works,Public Works-Non-Departmental,"TRI-SIGNAL INTEGRATION, INC."
Fiscal 12/13,1955.44,Public Works,Public Works-Non-Departmental,TRIPP PLASTICS INC
Fiscal 12/13,1914019.09,Public Works,Public Works-Non-Departmental,UNITED CONSTRUCTION CO
Fiscal 12/13,6086.9,Public Works,Public Works-Non-Departmental,US NETTING
Fiscal 12/13,6710,Public Works,Public Works-Non-Departmental,VILLAGE BUILDERS OF NEVADA
Fiscal 12/13,14999,Public Works,Public Works-Non-Departmental,WAAAHOO PRODUCTIONS
Fiscal 12/13,121.16,Public Works,Public Works-Non-Departmental,WASTE MANAGEMENT-RECYCLE AMERICA
Fiscal 12/13,282.42,Public Works,Public Works-Non-Departmental,WEDCO INC
Fiscal 12/13,10924.06,Public Works,Public Works-Non-Departmental,WESTERN NEVADA SUPPLY
Fiscal 12/13,2443.48,Public Works,Public Works-Non-Departmental,WESTERN PACIFIC BOWLING SUPPLY INC
Fiscal 12/13,16998.9,Public Works,Public Works-Non-Departmental,WISE CONSULTING & TRAINING
Fiscal 12/13,64968.5,Public Works,Public Works-Non-Departmental,WOOD RODGERS INC
Fiscal 12/13,194242.77,Public Works,Public Works-Non-Departmental,WORTH GROUP ARCHITECTS
Fiscal 12/13,74415,Public Works,Public Works-Non-Departmental,XYBIX SYSTEMS INC
Fiscal 12/13,31649.5,Public Works,Public Works-Non-Departmental,YESCO
Fiscal 12/13,27393.6,Public Works,Public Works-Paint & Sign,3M CO. - TCM DIVISION
Fiscal 12/13,90,Public Works,Public Works-Paint & Sign,APEX SAW WORKS
Fiscal 12/13,89.7,Public Works,Public Works-Paint & Sign,BRADY INDUSTRIES LLC
Fiscal 12/13,249.65,Public Works,Public Works-Paint & Sign,CABELA'S INC. GIV 4 OUTFITTER
Fiscal 12/13,265.99,Public Works,Public Works-Paint & Sign,CALIFORNIA INDUSTRIAL RUBBER
Fiscal 12/13,143.5,Public Works,Public Works-Paint & Sign,CONCENTRA MEDICAL CENTER
Fiscal 12/13,94465.74,Public Works,Public Works-Paint & Sign,ENNIS PAINT INC
Fiscal 12/13,11.5,Public Works,Public Works-Paint & Sign,EWING IRRIGATION & INDUSTRIAL
Fiscal 12/13,1323.81,Public Works,Public Works-Paint & Sign,FASTENAL INDUSTRIAL & CONSTRUC
Fiscal 12/13,699.35,Public Works,Public Works-Paint & Sign,FERRELLGAS
Fiscal 12/13,73155.54,Public Works,Public Works-Paint & Sign,FLINT TRADING INC
